OrderID,OrderLineID,DateKey,CustomerID,ProductID,StoreID,Quantity,UnitPrice,DiscountPercent,SalesAmount,CostAmount,ShippingCost,OrderStatus
ORD-12709,ORD-12709-1,20231002,CUST-0078,PROD-0078,ST-003,2,1020.0,0.0,2040.0,1198.16,0.0,Completed
ORD-12710,ORD-12710-1,20230205,CUST-0187,PROD-0023,ST-004,1,2850.0,0.0,2850.0,1503.84,0.0,Completed
ORD-12711,ORD-12711-1,20240624,CUST-0148,PROD-0037,ST-001,1,11140.0,0.05,10583.0,6659.18,0.0,Returned
ORD-12712,ORD-12712-1,20240126,CUST-0102,PROD-0005,ST-009,2,33510.0,0.0,67020.0,41088.56,0.0,Completed
ORD-12713,ORD-12713-1,20240910,CUST-0066,PROD-0022,ST-003,1,4390.0,0.0,4390.0,2634.19,0.0,Completed
ORD-12714,ORD-12714-1,20230826,CUST-0004,PROD-0053,ST-012,3,12030.0,0.0,36090.0,23178.93,0.0,Completed
ORD-12715,ORD-12715-1,20240412,CUST-0099,PROD-0066,ST-004,2,1630.0,0.0,3260.0,1678.5,0.0,Completed
ORD-12715,ORD-12715-2,20240412,CUST-0099,PROD-0017,ST-004,1,3090.0,0.1,2781.0,2135.25,0.0,Completed
ORD-12716,ORD-12716-1,20241202,CUST-0103,PROD-0017,ST-005,2,3090.0,0.05,5871.0,4270.5,0.0,Completed
ORD-12717,ORD-12717-1,20240202,CUST-0142,PROD-0004,ST-005,4,26120.0,0.15,88808.0,71691.44,0.0,Completed
ORD-12718,ORD-12718-1,20231014,CUST-0031,PROD-0047,ST-001,2,12400.0,0.0,24800.0,16307.32,0.0,Returned
ORD-12719,ORD-12719-1,20230821,CUST-0050,PROD-0074,ST-015,1,1630.0,0.2,1304.0,1038.62,0.0,Completed
ORD-12720,ORD-12720-1,20240929,CUST-0055,PROD-0045,ST-010,1,9970.0,0.05,9471.5,5548.21,0.0,Completed
ORD-12721,ORD-12721-1,20241130,CUST-0120,PROD-0060,ST-004,1,9700.0,0.05,9215.0,4974.74,0.0,Completed
ORD-12721,ORD-12721-2,20241130,CUST-0120,PROD-0066,ST-004,1,1630.0,0.15,1385.5,839.25,0.0,Completed
ORD-12722,ORD-12722-1,20231019,CUST-0059,PROD-0009,ST-010,1,23630.0,0.05,22448.5,14479.88,0.0,Completed
ORD-12723,ORD-12723-1,20230328,CUST-0135,PROD-0077,ST-007,1,1240.0,0.0,1240.0,714.48,0.0,Completed
ORD-12724,ORD-12724-1,20230219,CUST-0130,PROD-0057,ST-009,1,9050.0,0.0,9050.0,4859.52,0.0,Returned
ORD-12724,ORD-12724-2,20230219,CUST-0130,PROD-0015,ST-009,2,42990.0,0.0,85980.0,46149.7,0.0,Returned
ORD-12725,ORD-12725-1,20241028,CUST-0107,PROD-0024,ST-006,1,1330.0,0.05,1263.5,862.05,0.0,Completed
ORD-12725,ORD-12725-2,20241028,CUST-0107,PROD-0022,ST-006,1,4390.0,0.0,4390.0,2634.19,0.0,Completed
ORD-12726,ORD-12726-1,20231026,CUST-0120,PROD-0041,ST-006,1,11810.0,0.05,11219.5,7291.41,0.0,Cancelled
ORD-12726,ORD-12726-2,20231026,CUST-0120,PROD-0038,ST-006,2,12270.0,0.0,24540.0,15877.54,0.0,Cancelled
ORD-12727,ORD-12727-1,20230902,CUST-0182,PROD-0006,ST-000,1,30230.0,0.0,30230.0,20923.79,78.25,Completed
ORD-12728,ORD-12728-1,20240809,CUST-0066,PROD-0041,ST-009,1,11810.0,0.15,10038.5,7291.41,0.0,Completed
ORD-12728,ORD-12728-2,20240809,CUST-0066,PROD-0021,ST-009,1,2610.0,0.0,2610.0,1698.88,0.0,Completed
ORD-12729,ORD-12729-1,20241013,CUST-0176,PROD-0060,ST-003,2,9700.0,0.1,17460.0,9949.48,0.0,Completed
ORD-12730,ORD-12730-1,20231026,CUST-0166,PROD-0011,ST-003,2,36390.0,0.0,72780.0,39008.28,0.0,Completed
ORD-12731,ORD-12731-1,20240731,CUST-0167,PROD-0057,ST-015,4,9050.0,0.05,34390.0,19438.08,0.0,Returned
ORD-12731,ORD-12731-2,20240731,CUST-0167,PROD-0025,ST-015,1,1120.0,0.0,1120.0,617.8,0.0,Returned
ORD-12731,ORD-12731-3,20240731,CUST-0167,PROD-0018,ST-015,2,660.0,0.0,1320.0,814.26,0.0,Returned
ORD-12732,ORD-12732-1,20240806,CUST-0013,PROD-0075,ST-000,2,2610.0,0.0,5220.0,3308.78,143.81,Completed
ORD-12732,ORD-12732-2,20240806,CUST-0013,PROD-0015,ST-000,1,42990.0,0.0,42990.0,23074.85,24.83,Completed
ORD-12733,ORD-12733-1,20241029,CUST-0122,PROD-0019,ST-008,1,3340.0,0.2,2672.0,1835.11,0.0,Completed
ORD-12734,ORD-12734-1,20240430,CUST-0153,PROD-0006,ST-006,1,30230.0,0.0,30230.0,20923.79,0.0,Completed
ORD-12735,ORD-12735-1,20240919,CUST-0078,PROD-0037,ST-013,1,11140.0,0.1,10026.0,6659.18,0.0,Cancelled
ORD-12736,ORD-12736-1,20230609,CUST-0045,PROD-0047,ST-001,1,12400.0,0.2,9920.0,8153.66,0.0,Completed
ORD-12736,ORD-12736-2,20230609,CUST-0045,PROD-0027,ST-001,2,1520.0,0.0,3040.0,2075.7,0.0,Completed
ORD-12737,ORD-12737-1,20230908,CUST-0021,PROD-0038,ST-015,1,12270.0,0.0,12270.0,7938.77,0.0,Cancelled
ORD-12737,ORD-12737-2,20230908,CUST-0021,PROD-0028,ST-015,1,920.0,0.1,828.0,621.01,0.0,Cancelled
ORD-12738,ORD-12738-1,20231120,CUST-0184,PROD-0063,ST-009,2,9290.0,0.1,16722.0,10668.44,0.0,Returned
ORD-12738,ORD-12738-2,20231120,CUST-0184,PROD-0011,ST-009,2,36390.0,0.1,65502.0,39008.28,0.0,Returned
ORD-12739,ORD-12739-1,20240822,CUST-0110,PROD-0029,ST-001,1,1390.0,0.15,1181.5,896.49,0.0,Cancelled
ORD-12740,ORD-12740-1,20230111,CUST-0082,PROD-0078,ST-000,4,1020.0,0.0,4080.0,2396.32,112.73,Completed
ORD-12741,ORD-12741-1,20241231,CUST-0085,PROD-0077,ST-000,2,1240.0,0.0,2480.0,1428.96,114.46,Completed
ORD-12742,ORD-12742-1,20240427,CUST-0165,PROD-0044,ST-012,1,7910.0,0.05,7514.5,4298.09,0.0,Returned
ORD-12742,ORD-12742-2,20240427,CUST-0165,PROD-0045,ST-012,1,9970.0,0.0,9970.0,5548.21,0.0,Returned
ORD-12743,ORD-12743-1,20240725,CUST-0076,PROD-0069,ST-007,1,1180.0,0.0,1180.0,848.43,0.0,Completed
ORD-12743,ORD-12743-2,20240725,CUST-0076,PROD-0004,ST-007,1,26120.0,0.0,26120.0,17922.86,0.0,Completed
ORD-12744,ORD-12744-1,20241105,CUST-0097,PROD-0032,ST-013,1,1730.0,0.15,1470.5,906.53,0.0,Completed
ORD-12745,ORD-12745-1,20231230,CUST-0174,PROD-0014,ST-012,1,21550.0,0.0,21550.0,14704.74,0.0,Completed
ORD-12746,ORD-12746-1,20240205,CUST-0032,PROD-0020,ST-006,1,1850.0,0.15,1572.5,1131.44,0.0,Completed
ORD-12746,ORD-12746-2,20240205,CUST-0032,PROD-0051,ST-006,1,12350.0,0.0,12350.0,7189.83,0.0,Completed
ORD-12746,ORD-12746-3,20240205,CUST-0032,PROD-0072,ST-006,3,2790.0,0.05,7951.5,4617.06,0.0,Completed
ORD-12747,ORD-12747-1,20240522,CUST-0038,PROD-0018,ST-000,2,660.0,0.0,1320.0,814.26,84.37,Completed
ORD-12747,ORD-12747-2,20240522,CUST-0038,PROD-0033,ST-000,1,6880.0,0.0,6880.0,4450.47,106.84,Completed
ORD-12748,ORD-12748-1,20241103,CUST-0078,PROD-0078,ST-012,1,1020.0,0.1,918.0,599.08,0.0,Completed
ORD-12748,ORD-12748-2,20241103,CUST-0078,PROD-0064,ST-012,1,4410.0,0.0,4410.0,2831.06,0.0,Completed
ORD-12749,ORD-12749-1,20240109,CUST-0200,PROD-0002,ST-006,1,33460.0,0.0,33460.0,20361.11,0.0,Completed
ORD-12750,ORD-12750-1,20231002,CUST-0093,PROD-0073,ST-009,1,2250.0,0.05,2137.5,1505.46,0.0,Returned
ORD-12751,ORD-12751-1,20231205,CUST-0052,PROD-0052,ST-004,1,640.0,0.0,640.0,409.83,0.0,Completed
ORD-12752,ORD-12752-1,20230906,CUST-0017,PROD-0011,ST-000,1,36390.0,0.0,36390.0,19504.14,75.59,Returned
ORD-12752,ORD-12752-2,20230906,CUST-0017,PROD-0049,ST-000,2,3260.0,0.0,6520.0,3683.54,47.73,Returned
ORD-12753,ORD-12753-1,20241204,CUST-0002,PROD-0060,ST-007,2,9700.0,0.0,19400.0,9949.48,0.0,Returned
ORD-12753,ORD-12753-2,20241204,CUST-0002,PROD-0019,ST-007,2,3340.0,0.05,6346.0,3670.22,0.0,Returned
ORD-12754,ORD-12754-1,20231220,CUST-0013,PROD-0015,ST-009,1,42990.0,0.15,36541.5,23074.85,0.0,Completed
ORD-12755,ORD-12755-1,20240308,CUST-0042,PROD-0041,ST-000,1,11810.0,0.1,10629.0,7291.41,145.22,Completed
ORD-12756,ORD-12756-1,20240809,CUST-0172,PROD-0051,ST-008,3,12350.0,0.1,33345.0,21569.49,0.0,Completed
ORD-12757,ORD-12757-1,20230510,CUST-0180,PROD-0017,ST-001,1,3090.0,0.0,3090.0,2135.25,0.0,Completed
ORD-12757,ORD-12757-2,20230510,CUST-0180,PROD-0020,ST-001,1,1850.0,0.0,1850.0,1131.44,0.0,Completed
ORD-12758,ORD-12758-1,20231108,CUST-0106,PROD-0065,ST-000,2,1070.0,0.0,2140.0,1176.7,28.28,Completed
ORD-12758,ORD-12758-2,20231108,CUST-0106,PROD-0076,ST-000,2,250.0,0.1,450.0,283.34,98.71,Completed
ORD-12759,ORD-12759-1,20241119,CUST-0005,PROD-0017,ST-004,2,3090.0,0.0,6180.0,4270.5,0.0,Completed
ORD-12759,ORD-12759-2,20241119,CUST-0005,PROD-0030,ST-004,1,3060.0,0.0,3060.0,1764.66,0.0,Completed
ORD-12760,ORD-12760-1,20230908,CUST-0188,PROD-0077,ST-007,1,1240.0,0.15,1054.0,714.48,0.0,Completed
ORD-12761,ORD-12761-1,20240927,CUST-0177,PROD-0073,ST-015,2,2250.0,0.05,4275.0,3010.92,0.0,Completed
ORD-12762,ORD-12762-1,20231018,CUST-0181,PROD-0068,ST-011,2,1450.0,0.0,2900.0,1571.42,0.0,Cancelled
ORD-12762,ORD-12762-2,20231018,CUST-0181,PROD-0012,ST-011,1,51760.0,0.0,51760.0,25982.83,0.0,Cancelled
ORD-12763,ORD-12763-1,20240330,CUST-0068,PROD-0046,ST-009,2,18630.0,0.05,35397.0,22993.04,0.0,Completed
ORD-12764,ORD-12764-1,20230331,CUST-0098,PROD-0039,ST-000,1,10260.0,0.2,8208.0,6354.22,74.87,Completed
ORD-12764,ORD-12764-2,20230331,CUST-0098,PROD-0028,ST-000,1,920.0,0.2,736.0,621.01,147.87,Completed
ORD-12765,ORD-12765-1,20240201,CUST-0008,PROD-0043,ST-002,2,650.0,0.05,1235.0,835.18,0.0,Completed
ORD-12766,ORD-12766-1,20230808,CUST-0079,PROD-0050,ST-010,1,4290.0,0.1,3861.0,3053.81,0.0,Completed
ORD-12766,ORD-12766-2,20230808,CUST-0079,PROD-0023,ST-010,1,2850.0,0.05,2707.5,1503.84,0.0,Completed
ORD-12767,ORD-12767-1,20230511,CUST-0098,PROD-0031,ST-000,2,4390.0,0.1,7902.0,6308.72,47.71,Returned
ORD-12768,ORD-12768-1,20241122,CUST-0139,PROD-0067,ST-000,2,1970.0,0.1,3546.0,2205.04,89.12,Cancelled
ORD-12769,ORD-12769-1,20231117,CUST-0191,PROD-0056,ST-014,2,12260.0,0.15,20842.0,16395.64,0.0,Completed
ORD-12769,ORD-12769-2,20231117,CUST-0191,PROD-0043,ST-014,1,650.0,0.05,617.5,417.59,0.0,Completed
ORD-12769,ORD-12769-3,20231117,CUST-0191,PROD-0021,ST-014,2,2610.0,0.1,4698.0,3397.76,0.0,Completed
ORD-12770,ORD-12770-1,20230518,CUST-0050,PROD-0055,ST-011,1,11840.0,0.0,11840.0,6635.81,0.0,Cancelled
ORD-12771,ORD-12771-1,20241125,CUST-0083,PROD-0053,ST-000,1,12030.0,0.0,12030.0,7726.31,70.54,Completed
ORD-12772,ORD-12772-1,20240811,CUST-0179,PROD-0051,ST-010,1,12350.0,0.0,12350.0,7189.83,0.0,Completed
ORD-12773,ORD-12773-1,20231204,CUST-0039,PROD-0045,ST-012,1,9970.0,0.0,9970.0,5548.21,0.0,Completed
ORD-12774,ORD-12774-1,20230922,CUST-0002,PROD-0041,ST-001,1,11810.0,0.0,11810.0,7291.41,0.0,Completed
ORD-12775,ORD-12775-1,20241119,CUST-0055,PROD-0078,ST-007,3,1020.0,0.0,3060.0,1797.24,0.0,Completed
ORD-12775,ORD-12775-2,20241119,CUST-0055,PROD-0055,ST-007,1,11840.0,0.0,11840.0,6635.81,0.0,Completed
ORD-12776,ORD-12776-1,20230515,CUST-0090,PROD-0013,ST-012,1,15750.0,0.0,15750.0,8688.15,0.0,Returned
ORD-12777,ORD-12777-1,20230523,CUST-0049,PROD-0003,ST-000,2,6190.0,0.2,9904.0,6273.48,109.92,Completed
ORD-12777,ORD-12777-2,20230523,CUST-0049,PROD-0078,ST-000,1,1020.0,0.05,969.0,599.08,60.51,Completed
ORD-12778,ORD-12778-1,20230425,CUST-0140,PROD-0042,ST-001,1,14500.0,0.0,14500.0,10298.12,0.0,Returned
ORD-12778,ORD-12778-2,20230425,CUST-0140,PROD-0068,ST-001,2,1450.0,0.0,2900.0,1571.42,0.0,Returned
ORD-12778,ORD-12778-3,20230425,CUST-0140,PROD-0033,ST-001,1,6880.0,0.2,5504.0,4450.47,0.0,Returned
ORD-12779,ORD-12779-1,20230507,CUST-0062,PROD-0015,ST-007,1,42990.0,0.0,42990.0,23074.85,0.0,Returned
ORD-12779,ORD-12779-2,20230507,CUST-0062,PROD-0023,ST-007,2,2850.0,0.1,5130.0,3007.68,0.0,Returned
ORD-12780,ORD-12780-1,20230707,CUST-0180,PROD-0036,ST-008,2,14060.0,0.05,26714.0,16463.78,0.0,Cancelled
ORD-12781,ORD-12781-1,20240331,CUST-0185,PROD-0056,ST-008,1,12260.0,0.15,10421.0,8197.82,0.0,Completed
ORD-12782,ORD-12782-1,20230819,CUST-0163,PROD-0043,ST-000,1,650.0,0.05,617.5,417.59,40.04,Completed
ORD-12783,ORD-12783-1,20241012,CUST-0170,PROD-0013,ST-007,2,15750.0,0.0,31500.0,17376.3,0.0,Returned
ORD-12783,ORD-12783-2,20241012,CUST-0170,PROD-0008,ST-007,3,15680.0,0.0,47040.0,31550.67,0.0,Returned
ORD-12784,ORD-12784-1,20240129,CUST-0138,PROD-0035,ST-009,4,11120.0,0.0,44480.0,22296.36,0.0,Returned
ORD-12785,ORD-12785-1,20240601,CUST-0089,PROD-0066,ST-013,1,1630.0,0.0,1630.0,839.25,0.0,Completed
ORD-12786,ORD-12786-1,20230703,CUST-0027,PROD-0010,ST-014,1,16340.0,0.0,16340.0,11300.17,0.0,Completed
ORD-12787,ORD-12787-1,20230515,CUST-0069,PROD-0015,ST-011,1,42990.0,0.0,42990.0,23074.85,0.0,Completed
ORD-12787,ORD-12787-2,20230515,CUST-0069,PROD-0021,ST-011,1,2610.0,0.15,2218.5,1698.88,0.0,Completed
ORD-12787,ORD-12787-3,20230515,CUST-0069,PROD-0017,ST-011,2,3090.0,0.0,6180.0,4270.5,0.0,Completed
ORD-12788,ORD-12788-1,20230802,CUST-0134,PROD-0060,ST-004,3,9700.0,0.05,27645.0,14924.22,0.0,Completed
ORD-12788,ORD-12788-2,20230802,CUST-0134,PROD-0073,ST-004,1,2250.0,0.0,2250.0,1505.46,0.0,Completed
ORD-12789,ORD-12789-1,20240518,CUST-0076,PROD-0047,ST-000,2,12400.0,0.0,24800.0,16307.32,113.08,Completed
ORD-12789,ORD-12789-2,20240518,CUST-0076,PROD-0043,ST-000,4,650.0,0.0,2600.0,1670.36,138.44,Completed
ORD-12790,ORD-12790-1,20230419,CUST-0192,PROD-0039,ST-015,1,10260.0,0.0,10260.0,6354.22,0.0,Completed
ORD-12791,ORD-12791-1,20240121,CUST-0161,PROD-0046,ST-014,2,18630.0,0.0,37260.0,22993.04,0.0,Returned
ORD-12792,ORD-12792-1,20230125,CUST-0059,PROD-0059,ST-000,1,9340.0,0.1,8406.0,5793.35,60.01,Completed
ORD-12793,ORD-12793-1,20231202,CUST-0039,PROD-0035,ST-000,2,11120.0,0.05,21128.0,11148.18,130.57,Completed
ORD-12794,ORD-12794-1,20230905,CUST-0129,PROD-0002,ST-006,1,33460.0,0.05,31787.0,20361.11,0.0,Cancelled
ORD-12795,ORD-12795-1,20230309,CUST-0056,PROD-0056,ST-006,1,12260.0,0.0,12260.0,8197.82,0.0,Completed
ORD-12795,ORD-12795-2,20230309,CUST-0056,PROD-0010,ST-006,2,16340.0,0.0,32680.0,22600.34,0.0,Completed
ORD-12796,ORD-12796-1,20240518,CUST-0174,PROD-0011,ST-005,1,36390.0,0.0,36390.0,19504.14,0.0,Completed
ORD-12797,ORD-12797-1,20231107,CUST-0134,PROD-0059,ST-010,1,9340.0,0.0,9340.0,5793.35,0.0,Completed
ORD-12798,ORD-12798-1,20231118,CUST-0068,PROD-0053,ST-015,1,12030.0,0.0,12030.0,7726.31,0.0,Cancelled
ORD-12799,ORD-12799-1,20240820,CUST-0168,PROD-0020,ST-014,1,1850.0,0.0,1850.0,1131.44,0.0,Cancelled
ORD-12800,ORD-12800-1,20240412,CUST-0186,PROD-0017,ST-004,1,3090.0,0.1,2781.0,2135.25,0.0,Cancelled
ORD-12801,ORD-12801-1,20240507,CUST-0176,PROD-0054,ST-007,2,12690.0,0.0,25380.0,17715.36,0.0,Completed
ORD-12801,ORD-12801-2,20240507,CUST-0176,PROD-0053,ST-007,1,12030.0,0.0,12030.0,7726.31,0.0,Completed
ORD-12802,ORD-12802-1,20231102,CUST-0103,PROD-0018,ST-012,1,660.0,0.0,660.0,407.13,0.0,Returned
ORD-12803,ORD-12803-1,20240111,CUST-0072,PROD-0037,ST-000,1,11140.0,0.2,8912.0,6659.18,123.38,Completed
ORD-12804,ORD-12804-1,20240710,CUST-0046,PROD-0039,ST-012,1,10260.0,0.0,10260.0,6354.22,0.0,Completed
ORD-12805,ORD-12805-1,20240710,CUST-0102,PROD-0070,ST-009,1,1750.0,0.0,1750.0,1243.69,0.0,Completed
ORD-12806,ORD-12806-1,20241010,CUST-0151,PROD-0073,ST-015,1,2250.0,0.0,2250.0,1505.46,0.0,Completed
ORD-12807,ORD-12807-1,20240901,CUST-0173,PROD-0038,ST-010,1,12270.0,0.1,11043.0,7938.77,0.0,Completed
ORD-12808,ORD-12808-1,20230312,CUST-0007,PROD-0037,ST-009,1,11140.0,0.0,11140.0,6659.18,0.0,Completed
ORD-12808,ORD-12808-2,20230312,CUST-0007,PROD-0067,ST-009,1,1970.0,0.0,1970.0,1102.52,0.0,Completed
ORD-12809,ORD-12809-1,20230416,CUST-0110,PROD-0067,ST-012,2,1970.0,0.0,3940.0,2205.04,0.0,Completed
ORD-12810,ORD-12810-1,20241117,CUST-0182,PROD-0033,ST-014,1,6880.0,0.0,6880.0,4450.47,0.0,Completed
ORD-12811,ORD-12811-1,20231122,CUST-0001,PROD-0018,ST-015,1,660.0,0.1,594.0,407.13,0.0,Completed
ORD-12812,ORD-12812-1,20231008,CUST-0148,PROD-0004,ST-002,1,26120.0,0.0,26120.0,17922.86,0.0,Completed
ORD-12813,ORD-12813-1,20230425,CUST-0136,PROD-0064,ST-012,1,4410.0,0.0,4410.0,2831.06,0.0,Completed
ORD-12813,ORD-12813-2,20230425,CUST-0136,PROD-0044,ST-012,2,7910.0,0.0,15820.0,8596.18,0.0,Completed
ORD-12814,ORD-12814-1,20240806,CUST-0003,PROD-0049,ST-012,2,3260.0,0.0,6520.0,3683.54,0.0,Returned
ORD-12814,ORD-12814-2,20240806,CUST-0003,PROD-0002,ST-012,1,33460.0,0.0,33460.0,20361.11,0.0,Returned
ORD-12815,ORD-12815-1,20240727,CUST-0085,PROD-0067,ST-002,2,1970.0,0.0,3940.0,2205.04,0.0,Completed
ORD-12815,ORD-12815-2,20240727,CUST-0085,PROD-0023,ST-002,4,2850.0,0.0,11400.0,6015.36,0.0,Completed
ORD-12816,ORD-12816-1,20240212,CUST-0055,PROD-0067,ST-001,1,1970.0,0.0,1970.0,1102.52,0.0,Completed
ORD-12816,ORD-12816-2,20240212,CUST-0055,PROD-0029,ST-001,1,1390.0,0.05,1320.5,896.49,0.0,Completed
ORD-12817,ORD-12817-1,20240116,CUST-0074,PROD-0045,ST-000,2,9970.0,0.0,19940.0,11096.42,114.0,Completed
ORD-12817,ORD-12817-2,20240116,CUST-0074,PROD-0004,ST-000,1,26120.0,0.0,26120.0,17922.86,69.01,Completed
ORD-12817,ORD-12817-3,20240116,CUST-0074,PROD-0047,ST-000,1,12400.0,0.0,12400.0,8153.66,106.97,Completed
ORD-12818,ORD-12818-1,20230111,CUST-0188,PROD-0010,ST-004,1,16340.0,0.0,16340.0,11300.17,0.0,Completed
ORD-12819,ORD-12819-1,20230213,CUST-0014,PROD-0080,ST-011,2,1260.0,0.1,2268.0,1537.84,0.0,Completed
ORD-12819,ORD-12819-2,20230213,CUST-0014,PROD-0078,ST-011,2,1020.0,0.0,2040.0,1198.16,0.0,Completed
ORD-12820,ORD-12820-1,20230210,CUST-0135,PROD-0016,ST-015,2,22690.0,0.0,45380.0,28016.36,0.0,Cancelled
ORD-12820,ORD-12820-2,20230210,CUST-0135,PROD-0011,ST-015,2,36390.0,0.0,72780.0,39008.28,0.0,Cancelled
ORD-12821,ORD-12821-1,20231016,CUST-0123,PROD-0019,ST-007,3,3340.0,0.0,10020.0,5505.33,0.0,Completed
ORD-12822,ORD-12822-1,20240411,CUST-0125,PROD-0046,ST-003,2,18630.0,0.0,37260.0,22993.04,0.0,Returned
ORD-12822,ORD-12822-2,20240411,CUST-0125,PROD-0024,ST-003,1,1330.0,0.0,1330.0,862.05,0.0,Returned
ORD-12823,ORD-12823-1,20230902,CUST-0036,PROD-0020,ST-013,2,1850.0,0.05,3515.0,2262.88,0.0,Completed
ORD-12824,ORD-12824-1,20231119,CUST-0025,PROD-0074,ST-010,1,1630.0,0.0,1630.0,1038.62,0.0,Completed
ORD-12824,ORD-12824-2,20231119,CUST-0025,PROD-0012,ST-010,3,51760.0,0.15,131988.0,77948.49,0.0,Completed
ORD-12825,ORD-12825-1,20230802,CUST-0098,PROD-0002,ST-000,3,33460.0,0.0,100380.0,61083.33,85.41,Returned
ORD-12826,ORD-12826-1,20230227,CUST-0111,PROD-0072,ST-004,2,2790.0,0.0,5580.0,3078.04,0.0,Cancelled
ORD-12827,ORD-12827-1,20230107,CUST-0188,PROD-0062,ST-012,1,10930.0,0.05,10383.5,7130.03,0.0,Completed
ORD-12828,ORD-12828-1,20241005,CUST-0200,PROD-0069,ST-006,2,1180.0,0.1,2124.0,1696.86,0.0,Completed
ORD-12828,ORD-12828-2,20241005,CUST-0200,PROD-0023,ST-006,1,2850.0,0.0,2850.0,1503.84,0.0,Completed
ORD-12829,ORD-12829-1,20230930,CUST-0048,PROD-0041,ST-015,2,11810.0,0.0,23620.0,14582.82,0.0,Completed
ORD-12830,ORD-12830-1,20231123,CUST-0031,PROD-0042,ST-009,2,14500.0,0.0,29000.0,20596.24,0.0,Returned
ORD-12831,ORD-12831-1,20241208,CUST-0109,PROD-0033,ST-003,1,6880.0,0.15,5848.0,4450.47,0.0,Returned
ORD-12832,ORD-12832-1,20240330,CUST-0069,PROD-0027,ST-012,1,1520.0,0.0,1520.0,1037.85,0.0,Completed
ORD-12833,ORD-12833-1,20241001,CUST-0196,PROD-0006,ST-009,1,30230.0,0.1,27207.0,20923.79,0.0,Completed
ORD-12834,ORD-12834-1,20230601,CUST-0085,PROD-0017,ST-007,1,3090.0,0.0,3090.0,2135.25,0.0,Completed
ORD-12834,ORD-12834-2,20230601,CUST-0085,PROD-0043,ST-007,2,650.0,0.0,1300.0,835.18,0.0,Completed
ORD-12835,ORD-12835-1,20231031,CUST-0011,PROD-0034,ST-007,2,17620.0,0.05,33478.0,20079.16,0.0,Returned
ORD-12835,ORD-12835-2,20231031,CUST-0011,PROD-0079,ST-007,1,1620.0,0.1,1458.0,1137.67,0.0,Returned
ORD-12836,ORD-12836-1,20230616,CUST-0137,PROD-0010,ST-010,1,16340.0,0.0,16340.0,11300.17,0.0,Cancelled
ORD-12837,ORD-12837-1,20240823,CUST-0041,PROD-0050,ST-004,1,4290.0,0.0,4290.0,3053.81,0.0,Completed
ORD-12838,ORD-12838-1,20231125,CUST-0085,PROD-0041,ST-001,2,11810.0,0.0,23620.0,14582.82,0.0,Completed
ORD-12838,ORD-12838-2,20231125,CUST-0085,PROD-0037,ST-001,2,11140.0,0.0,22280.0,13318.36,0.0,Completed
ORD-12839,ORD-12839-1,20240413,CUST-0006,PROD-0064,ST-014,1,4410.0,0.05,4189.5,2831.06,0.0,Completed
ORD-12839,ORD-12839-2,20240413,CUST-0006,PROD-0011,ST-014,2,36390.0,0.15,61863.0,39008.28,0.0,Completed
ORD-12840,ORD-12840-1,20240907,CUST-0055,PROD-0046,ST-014,1,18630.0,0.05,17698.5,11496.52,0.0,Completed
ORD-12841,ORD-12841-1,20230606,CUST-0006,PROD-0071,ST-000,2,430.0,0.0,860.0,515.22,143.08,Completed
ORD-12842,ORD-12842-1,20240109,CUST-0193,PROD-0067,ST-009,1,1970.0,0.0,1970.0,1102.52,0.0,Cancelled
ORD-12842,ORD-12842-2,20240109,CUST-0193,PROD-0006,ST-009,2,30230.0,0.05,57437.0,41847.58,0.0,Cancelled
ORD-12843,ORD-12843-1,20241210,CUST-0196,PROD-0077,ST-006,2,1240.0,0.1,2232.0,1428.96,0.0,Completed
ORD-12843,ORD-12843-2,20241210,CUST-0196,PROD-0027,ST-006,1,1520.0,0.05,1444.0,1037.85,0.0,Completed
ORD-12843,ORD-12843-3,20241210,CUST-0196,PROD-0076,ST-006,1,250.0,0.05,237.5,141.67,0.0,Completed
ORD-12844,ORD-12844-1,20240917,CUST-0073,PROD-0030,ST-001,1,3060.0,0.0,3060.0,1764.66,0.0,Completed
ORD-12845,ORD-12845-1,20231004,CUST-0003,PROD-0079,ST-015,1,1620.0,0.0,1620.0,1137.67,0.0,Completed
ORD-12846,ORD-12846-1,20230923,CUST-0055,PROD-0077,ST-013,1,1240.0,0.0,1240.0,714.48,0.0,Completed
ORD-12846,ORD-12846-2,20230923,CUST-0055,PROD-0078,ST-013,2,1020.0,0.0,2040.0,1198.16,0.0,Completed
ORD-12847,ORD-12847-1,20241210,CUST-0196,PROD-0042,ST-010,1,14500.0,0.0,14500.0,10298.12,0.0,Completed
ORD-12848,ORD-12848-1,20240706,CUST-0138,PROD-0013,ST-000,1,15750.0,0.05,14962.5,8688.15,23.79,Cancelled
ORD-12849,ORD-12849-1,20230913,CUST-0027,PROD-0036,ST-007,1,14060.0,0.05,13357.0,8231.89,0.0,Completed
ORD-12850,ORD-12850-1,20241002,CUST-0043,PROD-0055,ST-005,1,11840.0,0.0,11840.0,6635.81,0.0,Completed
ORD-12851,ORD-12851-1,20241208,CUST-0199,PROD-0055,ST-011,1,11840.0,0.1,10656.0,6635.81,0.0,Returned
ORD-12852,ORD-12852-1,20240708,CUST-0166,PROD-0011,ST-012,4,36390.0,0.0,145560.0,78016.56,0.0,Returned
